age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes,u_feedLifeCycle,label
2,2,16,299,2,16,7,21,196,2412,8,43,7,17,0
7,2,25,325,2,33,7,20,312,2119,8,39,0,17,0
8,2,45,367,5,31,3,20,357,2116,8,23,6,17,0
7,2,33,399,2,10,8,34,310,2415,8,29,6,17,1
7,2,16,191,4,32,6,20,305,2505,8,40,0,16,0
7,2,39,336,2,34,4,28,150,2532,8,61,7,17,0
2,2,25,384,2,16,5,21,221,2439,8,71,8,17,0
6,4,33,256,3,31,3,11,209,1484,8,23,9,17,0
7,4,20,115,4,31,2,13,307,2122,8,29,8,17,0
5,2,11,123,2,31,3,20,352,1190,8,14,4,15,0
6,4,33,321,3,20,2,17,151,1808,8,60,6,17,0
8,2,17,414,5,32,3,20,346,2117,8,39,0,17,0
7,2,33,337,2,21,4,17,216,2179,8,41,0,17,0
7,2,21,438,5,30,8,31,286,2523,8,26,6,17,0
5,2,45,317,2,34,5,21,187,2409,5,60,8,17,0
6,4,32,320,3,27,2,11,344,2114,8,22,8,17,0
5,2,20,440,5,30,3,36,325,2032,8,22,9,17,0
7,2,33,271,5,31,3,20,352,2117,8,62,9,17,0
4,2,20,174,2,31,3,20,345,2118,8,41,9,17,0
2,3,26,380,4,31,3,20,140,2117,8,39,0,16,1
2,3,11,317,2,34,7,21,345,1204,8,18,4,17,0
6,4,33,317,3,27,2,11,125,2113,8,23,1,17,0
7,2,38,345,4,31,8,29,275,2117,8,42,0,12,0
2,4,32,232,4,27,8,36,120,2402,8,41,9,17,0
9,2,44,200,2,33,6,20,196,1582,8,39,0,16,1
2,2,17,131,2,31,3,21,356,1192,8,14,2,17,0
7,2,46,219,2,16,5,35,188,2430,8,30,0,17,0
8,2,39,301,5,30,3,35,323,2042,8,24,7,17,0
2,3,25,321,2,31,3,20,155,2052,8,14,6,15,1
5,3,16,234,2,33,7,21,212,2125,8,39,9,16,0
6,4,33,317,3,27,2,11,347,2112,8,37,1,13,0
6,4,33,315,3,27,2,11,116,2179,8,60,1,17,0
7,2,29,265,5,11,8,36,246,2417,8,54,9,17,0
5,2,41,452,5,10,3,36,321,2405,8,22,4,17,0
6,4,32,322,3,27,2,19,218,2106,8,41,0,11,0
5,2,19,268,2,34,6,18,211,2117,8,42,0,16,1
7,2,24,180,2,34,7,21,208,2571,8,40,0,15,0
8,2,12,114,5,30,3,20,353,1545,8,23,5,17,0
2,2,25,267,4,11,6,31,311,2117,8,71,9,17,0
6,4,33,317,3,27,2,18,325,1812,8,23,1,17,0
8,2,31,106,5,31,3,20,354,2113,8,23,5,17,0
6,4,12,319,3,27,2,11,247,1521,8,38,0,17,0
7,2,20,303,2,16,5,20,324,1840,8,53,0,17,1
5,2,16,428,2,32,3,18,311,2116,8,42,0,11,0
2,2,20,191,2,33,7,21,209,1585,8,44,0,15,0
8,2,15,238,2,30,8,36,310,2038,8,73,9,17,0
2,2,20,212,2,16,4,21,184,1169,8,52,9,17,0
5,2,16,454,2,15,5,21,179,2424,8,29,8,17,1
6,4,33,317,3,27,2,11,223,1841,8,28,1,17,0
8,3,20,215,4,34,7,20,143,2117,8,40,9,17,0
5,2,21,258,5,31,3,21,355,2391,8,18,8,17,0
6,4,33,317,3,27,2,13,247,2119,8,23,1,17,0
8,4,33,417,3,27,3,11,120,2116,8,14,9,17,0
5,2,12,378,2,34,7,21,223,2407,8,57,4,17,0
6,4,33,318,3,27,2,10,229,2508,8,18,1,13,0
6,2,16,315,3,27,2,11,345,1562,8,22,0,17,0
6,4,33,317,3,27,6,28,320,1161,8,29,1,13,0
7,2,40,123,5,30,3,35,351,2035,8,22,0,13,0
6,4,33,316,3,27,6,11,249,2115,8,41,1,13,0
7,3,16,196,2,16,6,20,306,2243,8,15,0,15,0
4,2,21,225,2,20,4,21,185,2415,8,31,9,17,0
3,2,20,344,5,31,3,20,298,2121,8,40,3,11,0
8,2,23,296,2,11,8,15,279,1861,8,61,4,17,0
3,2,30,392,2,31,3,20,350,2118,8,61,5,17,0
7,2,43,252,2,34,7,28,342,2121,8,37,0,16,1
2,2,20,131,2,34,7,20,322,2116,8,39,6,17,0
5,2,11,250,5,30,8,35,311,2409,8,30,0,17,0
5,3,17,401,4,34,7,20,148,2118,5,52,6,17,0
5,2,47,196,2,21,6,17,220,1757,8,42,8,17,0
6,4,33,318,3,27,2,11,248,2107,8,29,4,17,0
2,2,20,301,2,31,3,20,348,2122,8,17,2,17,0
5,2,21,212,2,15,5,21,214,2426,8,73,0,11,0
5,2,33,116,2,20,5,31,189,2411,8,13,8,17,0
5,2,20,302,2,16,5,21,217,2399,8,16,6,17,0
5,2,11,382,2,33,7,20,137,2121,8,37,0,10,1
5,2,26,203,2,15,4,30,189,1863,8,18,9,17,0
6,4,33,258,3,27,2,32,323,1815,8,19,4,17,0
7,2,40,328,5,16,3,21,198,2409,8,19,5,17,0
2,2,41,163,5,30,3,35,347,1589,8,22,9,17,0
6,4,32,320,3,27,2,11,223,2111,8,62,1,13,0
6,4,33,318,3,27,2,11,346,1149,8,23,3,17,0
7,2,20,395,5,11,8,36,320,2417,8,54,5,17,0
2,2,19,283,4,10,8,37,320,2524,8,30,0,17,1
5,2,26,429,2,34,5,21,184,2435,8,39,8,17,0
8,2,21,294,2,31,3,20,358,2125,8,23,2,17,0
7,2,16,116,2,34,7,20,317,1851,8,13,0,15,1
4,2,27,305,5,31,3,20,161,2115,8,23,2,15,0
8,2,39,177,4,10,5,19,321,2402,8,71,9,17,0
5,2,25,164,2,34,7,17,211,1632,8,35,0,10,0
5,2,44,216,2,34,7,21,197,1615,8,44,2,15,1
8,2,20,419,2,34,3,21,347,2514,8,13,5,17,0
5,2,29,442,5,31,3,21,347,2391,8,18,9,17,0
8,2,33,269,4,23,2,13,344,1794,8,62,5,17,0
2,2,32,214,4,11,2,33,344,2204,8,30,8,17,0
7,2,26,326,2,34,3,21,232,2382,8,56,9,17,0
7,2,16,366,4,31,3,20,148,2113,8,23,2,16,0
2,2,33,283,2,11,8,36,288,2531,8,23,9,17,0
6,4,33,320,3,27,2,11,346,2114,8,23,4,13,0
5,2,20,353,2,33,7,20,343,2502,8,37,9,17,0
5,2,19,242,2,34,6,20,297,2126,8,41,0,16,0
8,2,30,327,5,31,3,20,152,2118,8,23,2,17,0
5,4,32,201,4,20,6,18,217,1815,8,42,9,17,1
7,2,24,376,2,30,5,35,323,2410,8,18,4,17,0
8,2,25,164,4,30,3,28,346,2123,8,38,5,11,0
5,3,20,388,2,31,3,20,351,2113,8,23,2,17,0
5,2,16,228,2,34,7,21,189,1549,8,56,0,17,1
2,2,19,274,4,31,6,20,216,2118,8,23,4,17,0
7,2,16,267,5,10,5,35,305,2522,8,53,9,17,0
8,3,31,155,5,31,3,20,352,2122,8,23,6,17,0
5,2,33,229,2,16,5,21,185,2407,8,57,4,17,1
2,2,26,343,2,31,6,28,313,2190,8,69,9,17,0
5,2,25,232,2,34,7,21,209,2197,8,55,4,17,0
5,2,37,280,2,16,5,35,330,2448,8,56,4,11,0
8,2,36,225,4,10,8,37,310,2551,8,30,9,11,0
8,2,38,267,4,30,3,35,322,2521,8,23,6,17,0
6,4,32,318,3,27,2,11,348,2111,8,22,1,13,0
5,2,20,126,5,31,3,20,120,2118,8,41,8,17,0
5,2,25,238,2,34,7,21,185,2416,8,15,2,17,0
2,2,11,282,2,30,3,21,322,1176,8,15,0,11,0
7,2,17,255,2,31,3,20,134,2530,8,14,6,17,0
5,2,25,125,2,33,7,21,218,2406,8,57,6,15,1
5,2,19,251,5,34,7,31,312,2404,8,43,0,15,0
5,2,25,409,5,30,8,35,311,2415,8,28,0,17,0
8,2,38,233,5,31,3,21,349,2421,8,17,9,17,0
6,4,20,267,3,27,3,20,122,2118,8,23,3,17,0
5,2,19,220,4,16,6,36,210,1614,8,39,0,11,1
5,2,29,355,5,30,3,35,319,2524,8,22,5,17,0
3,2,20,379,5,11,8,35,329,2410,8,17,7,17,0
6,4,33,320,3,27,2,11,312,2111,8,23,1,17,0
5,2,21,199,2,20,6,17,209,1870,8,40,0,16,0
6,4,33,318,3,27,2,11,119,2115,8,22,1,17,1
8,2,31,276,5,31,3,20,354,1144,8,23,0,17,0
7,2,11,370,2,33,6,20,144,2118,8,69,2,17,0
5,2,17,288,2,34,7,20,244,2122,8,13,0,17,0
5,2,19,285,5,31,3,20,351,2026,8,14,2,15,0
2,2,17,340,5,30,3,20,350,2123,8,23,7,17,0
8,2,11,342,2,20,5,21,345,1212,8,27,5,17,0
5,2,20,414,2,31,7,20,144,2119,8,37,6,17,0
5,2,25,186,4,31,6,20,303,2118,8,41,0,16,1
5,2,19,187,2,11,8,36,309,2407,8,28,9,17,0
7,2,21,189,2,31,3,20,354,2042,8,22,6,17,0
8,2,20,214,2,10,8,33,301,2536,8,39,9,17,0
6,4,33,317,3,27,2,17,123,2118,8,62,3,17,1
5,2,11,135,2,34,3,21,349,2384,8,58,5,15,0
2,2,20,321,2,31,3,20,349,1185,8,13,2,15,0
8,2,16,119,4,30,3,35,317,2117,8,23,3,16,0
7,2,33,322,4,11,8,37,291,2027,8,29,7,17,0
6,2,32,348,3,10,2,12,295,2558,8,29,7,17,0
7,2,20,322,2,31,3,20,148,2114,8,54,8,17,0
5,2,23,421,2,11,5,35,314,2058,8,15,6,11,0
2,2,39,452,5,11,5,36,293,2428,8,31,4,17,0
2,2,19,462,5,16,8,35,189,2420,8,58,8,17,0
6,4,32,317,3,27,2,11,123,2110,8,23,1,17,0
7,2,25,378,5,30,3,36,316,2116,8,39,0,11,1
5,2,24,215,2,34,7,21,207,1608,5,57,0,15,1
7,2,40,345,5,30,3,12,347,2182,8,61,6,17,0
6,4,33,317,3,27,2,11,120,2115,8,23,1,17,0
3,2,20,167,5,11,8,34,318,2218,8,30,4,11,0
8,2,21,167,5,30,3,35,350,1159,8,22,7,17,0
7,2,21,228,2,11,4,32,222,2548,8,29,0,11,0
7,2,29,325,4,31,3,20,146,2116,8,23,6,17,0
2,2,30,165,2,30,3,35,321,1533,8,23,6,17,0
6,4,32,315,3,27,2,11,345,2114,8,22,1,17,0
2,2,33,449,5,11,8,35,307,2411,8,30,7,17,0
5,2,16,125,4,10,6,36,315,1856,8,70,9,11,0
2,2,20,119,5,31,3,20,345,2109,8,60,6,17,0
6,4,33,315,3,27,2,11,123,2194,8,28,4,17,0
5,2,26,268,4,31,3,17,212,2120,8,38,8,17,0
6,4,29,369,3,27,3,11,247,2109,8,61,8,17,0
2,2,26,152,2,23,8,36,315,2120,8,34,0,13,0
5,3,27,384,5,31,3,20,354,1876,8,23,2,17,0
5,2,20,199,2,33,7,18,211,1920,5,58,0,12,0
6,4,33,317,3,27,2,11,348,2112,8,61,1,17,0
2,2,25,378,2,34,6,20,213,2119,8,39,0,17,0
7,2,20,374,4,16,8,35,312,2414,8,70,9,17,0
5,2,45,201,2,31,6,19,201,1791,8,38,0,10,0
2,3,31,404,5,31,3,20,135,2117,8,14,2,15,0
5,2,17,437,2,27,4,31,347,2418,8,27,9,17,0
7,2,20,381,4,32,6,20,244,2118,8,37,0,10,1
5,2,26,451,2,16,5,21,202,2401,8,56,0,17,0
6,4,33,341,3,27,2,11,251,1819,8,30,9,17,0
6,4,32,315,3,27,2,11,123,2031,8,54,1,17,0
2,2,16,370,2,31,6,20,341,2115,8,38,0,16,1
7,2,20,437,2,11,4,31,212,2407,8,28,5,17,0
5,2,24,241,2,34,7,21,186,2406,8,57,9,17,0
7,2,20,117,2,34,7,21,177,2405,8,58,9,17,0
8,2,45,419,5,30,3,35,349,2116,8,22,8,11,0
2,2,24,160,4,23,3,13,347,1589,8,14,5,17,0
5,3,34,201,2,34,7,16,209,1886,8,42,0,17,1
8,4,20,321,3,31,2,11,347,2105,8,22,1,17,0
2,3,19,129,2,33,7,20,203,1565,8,14,0,15,1
8,2,17,251,4,31,3,20,348,2118,8,23,4,17,0
9,2,21,426,5,31,3,20,250,2114,8,23,2,17,0
8,3,30,122,4,31,3,20,150,2118,8,14,6,17,0
5,2,44,228,2,34,7,21,215,1563,8,57,6,15,1
6,4,20,322,2,31,7,20,141,2119,8,39,9,17,0
5,4,33,204,3,27,2,13,302,2514,8,40,1,16,1
7,2,38,466,5,16,5,21,189,2413,8,29,7,17,0
5,2,21,142,2,31,3,20,230,2122,8,12,6,15,1
8,2,26,229,2,34,7,20,213,1655,8,38,2,17,0
5,3,13,307,5,31,3,21,163,1148,8,22,5,17,0
6,4,33,320,3,27,6,11,311,2028,8,29,7,17,0
6,4,33,309,3,27,2,11,343,2111,8,23,5,17,0
6,4,33,317,3,27,2,11,131,2404,8,22,1,17,0
2,2,11,215,4,34,6,18,312,2111,8,40,4,16,0
5,2,17,158,4,31,3,21,248,1557,8,28,2,17,0
7,2,12,276,5,31,3,21,125,2209,8,18,4,17,0
2,2,24,438,5,16,3,21,198,2430,8,55,5,11,0
7,2,25,268,2,30,7,21,120,2409,8,62,9,17,0
8,2,30,227,2,11,5,17,289,1838,8,27,9,17,0
2,2,21,365,2,31,3,20,352,2189,8,13,0,17,0
5,2,12,233,2,10,8,30,191,2418,8,54,6,17,0
5,2,20,283,2,34,7,20,136,2118,8,40,0,17,0
2,2,24,353,2,34,7,20,208,1652,8,55,0,15,0
8,2,37,352,2,11,5,36,215,2406,8,65,5,17,0
8,2,26,113,2,34,7,21,151,1553,8,53,2,17,0
7,2,30,385,4,31,3,20,121,2116,8,55,9,17,0
7,2,24,425,2,11,8,36,290,1208,8,28,3,17,0
5,2,25,189,2,16,7,17,205,2221,8,68,0,16,0
8,2,20,114,4,31,3,28,145,2119,8,60,3,17,0
9,3,17,328,2,34,7,20,139,2123,8,34,3,17,0
5,2,26,236,2,31,3,20,250,1232,8,17,0,15,0
6,4,33,318,3,27,2,11,120,2113,8,54,1,17,0
6,4,33,316,3,27,2,11,123,2110,8,23,1,17,0
5,2,19,371,5,31,3,21,348,2411,8,54,0,17,0
7,2,32,203,2,20,7,18,140,1569,8,39,4,17,0
8,2,17,207,5,31,3,35,319,2117,8,22,6,17,0
2,2,19,195,2,34,6,20,203,2114,8,39,0,10,0
8,2,17,377,4,11,8,19,295,2400,8,28,4,17,0
2,2,39,374,4,10,8,37,312,2407,8,30,4,17,0
8,2,17,306,2,31,3,20,351,2115,8,22,2,17,0
8,2,20,357,5,30,2,28,347,2114,8,61,0,17,0
4,2,38,191,2,11,6,36,113,2545,8,39,4,11,1
9,2,20,169,4,31,3,13,348,2117,8,61,6,17,0
9,2,18,255,5,31,3,35,352,2116,8,23,5,11,0
6,4,33,317,3,27,2,11,119,2160,8,28,1,17,0
2,2,17,333,4,30,3,35,318,1589,8,23,3,17,0
8,2,19,109,2,34,7,21,181,2413,8,57,6,15,0
8,3,20,379,2,34,3,20,119,1574,8,60,4,17,0
7,3,19,351,4,11,8,36,324,2115,8,41,6,17,0
3,2,25,207,4,27,6,13,212,1477,8,70,6,13,0
7,3,43,324,2,31,6,20,139,2113,8,39,6,17,0
8,2,30,287,5,30,3,35,337,2047,8,23,0,11,1
7,2,30,369,5,31,3,20,327,2120,8,23,3,11,0
2,2,30,328,5,30,3,13,349,2038,8,61,5,17,0
2,2,19,429,2,11,8,36,302,2122,8,22,0,11,0
2,2,25,205,2,11,6,36,311,1209,8,40,4,11,0
6,4,33,366,3,27,2,31,231,1566,8,30,4,17,0
5,3,26,117,2,31,3,20,153,2114,8,23,6,17,0
7,2,29,390,5,30,3,35,327,2399,8,22,5,17,0
2,2,19,180,2,20,6,18,219,1783,8,70,0,16,1
6,4,33,318,3,27,2,17,321,2121,8,61,1,17,0
2,2,17,367,2,31,3,20,348,2178,8,18,4,16,0
5,3,21,132,5,31,3,20,253,2122,8,13,2,17,0
7,2,39,335,5,16,5,35,248,2423,8,26,8,17,0
6,4,33,316,3,27,2,11,341,2113,8,22,5,17,0
5,2,45,296,5,31,3,21,199,2369,8,54,8,17,1
5,2,44,235,2,33,7,21,173,2418,5,59,0,15,0
6,4,33,319,3,11,2,11,249,2395,8,29,4,17,0
6,4,33,318,3,27,2,11,254,2118,8,55,1,13,0
6,4,33,316,3,27,2,11,347,2020,8,22,7,17,0
5,2,45,345,2,31,3,20,349,2524,8,13,9,17,0
8,2,26,351,2,34,3,20,349,1181,8,37,0,17,0
6,2,33,156,3,27,2,31,345,2201,8,22,7,17,0
8,2,20,297,4,11,8,37,319,2419,8,29,4,17,0
7,2,45,119,4,31,6,19,212,2117,8,38,4,13,1
8,2,42,278,5,31,3,21,356,1232,8,14,9,17,0
2,2,11,209,2,33,7,21,144,1244,8,18,4,17,0
2,2,26,206,2,20,6,18,213,2562,8,40,0,12,1
7,2,20,232,2,16,5,21,181,2413,5,57,8,17,0
2,2,33,239,2,15,6,19,219,1835,8,70,0,12,1
5,2,20,200,2,33,7,18,299,1541,8,37,0,12,1
5,2,27,206,2,15,6,17,217,1851,8,42,0,13,0
2,2,31,107,5,31,3,35,353,2119,8,22,6,17,0
6,4,33,171,4,10,8,36,121,2036,8,23,9,17,0
6,4,33,315,3,27,2,11,222,2114,8,18,1,17,0
5,3,11,276,2,30,5,21,315,2425,8,15,9,17,0
8,2,28,165,5,31,3,20,353,2115,8,22,9,17,0
2,2,32,256,4,34,6,20,144,2563,8,61,9,17,0
7,2,17,343,5,30,3,35,348,2032,8,18,2,17,0
5,2,20,229,2,34,5,21,174,1508,5,57,0,17,0
6,4,33,316,3,27,2,11,346,2191,8,54,7,17,0
5,3,44,278,2,31,8,19,318,2119,8,62,7,12,0
9,2,45,322,2,31,3,21,156,1139,8,54,5,17,0
8,2,30,271,5,30,3,35,347,2393,8,13,9,17,0
2,2,19,412,5,16,3,35,302,2414,8,71,9,17,0
8,2,10,167,4,30,3,17,140,2119,8,40,6,17,0
5,2,20,153,2,30,3,20,347,2033,8,23,5,17,0
3,2,17,252,2,30,3,35,324,2509,8,60,9,17,0
8,2,34,224,2,20,4,30,220,1157,8,28,9,17,0
6,4,33,318,3,27,2,11,121,2110,8,22,1,17,0
8,2,33,266,3,20,2,17,347,1583,8,18,8,17,0
2,2,20,121,4,31,3,20,251,2118,8,18,6,17,0
8,2,40,158,4,30,3,13,122,2117,8,23,5,17,0
9,2,26,313,4,11,8,33,293,1867,8,28,9,17,0
5,2,45,405,4,16,6,18,206,1808,8,42,0,11,1
5,2,19,371,4,32,6,19,342,2113,8,41,9,13,0
9,2,21,353,5,32,2,35,246,1522,8,29,9,17,0
5,2,24,457,2,16,5,21,192,2428,8,52,9,17,0
5,2,20,323,5,16,5,21,202,2431,8,59,8,17,0
8,3,19,121,4,31,6,28,214,2117,8,41,2,17,0
2,2,18,329,2,31,3,20,256,2038,8,69,2,17,0
8,2,45,295,5,31,3,21,328,2407,8,69,5,17,0
6,4,32,320,3,27,2,10,255,2117,8,54,1,13,0
8,2,40,365,5,30,3,20,345,1528,8,22,2,17,0
5,2,20,400,2,34,7,20,212,2199,8,56,0,15,1
7,2,20,219,2,31,7,20,123,2114,8,37,6,16,1
2,2,16,127,2,34,7,20,346,2115,8,60,0,15,1
2,2,25,217,2,33,7,20,209,1537,5,37,0,17,0
7,2,20,388,2,34,5,21,183,1564,8,57,6,17,0
8,2,33,359,2,21,4,13,143,1857,8,17,8,17,0
9,2,33,362,4,30,3,35,298,2521,8,18,0,17,0
5,2,45,169,2,34,7,18,203,2221,8,43,0,10,1
6,4,33,314,3,27,2,11,121,2203,8,23,4,17,0
8,2,20,422,5,31,3,20,351,2114,8,70,7,17,0
5,2,32,154,4,31,6,19,301,2117,8,39,0,10,1
4,2,27,187,5,31,3,20,351,2118,8,22,9,17,0
2,2,33,196,2,21,4,17,227,1778,8,41,0,13,0
5,2,17,203,2,34,6,18,212,1560,8,42,4,12,1
7,2,16,233,2,10,8,31,193,2424,8,28,4,17,0
2,2,20,226,5,11,8,33,313,2539,8,28,9,17,0
2,2,21,368,5,31,3,20,353,2023,8,22,2,17,0
8,2,29,278,5,11,8,36,321,1532,8,29,8,17,0
5,2,25,241,2,16,5,21,182,2410,8,57,8,17,0
2,4,32,259,3,27,2,11,125,2517,8,23,9,12,0
2,2,21,346,4,20,4,28,216,2483,8,30,8,17,0
5,2,17,289,2,33,7,20,150,2124,8,37,6,17,1
2,2,21,273,5,30,3,35,350,2032,8,22,9,17,0
5,2,17,230,2,33,7,21,212,1534,5,58,4,17,0
7,2,33,347,4,27,2,30,245,1547,8,23,4,17,0
5,2,36,272,2,16,5,35,195,2584,8,44,0,11,1
5,2,17,178,4,33,7,21,187,1582,8,54,8,17,0
2,3,17,155,5,31,3,20,350,2117,8,23,0,17,1
5,2,15,185,2,34,7,18,205,1158,8,42,0,17,0
7,2,41,342,5,34,5,21,198,2393,5,58,9,17,0
7,2,16,429,5,16,8,35,321,2427,8,28,5,17,0
5,2,16,418,2,34,5,21,206,2420,8,57,2,15,1
6,4,33,313,3,27,2,11,124,2523,8,23,9,17,0
6,4,33,316,3,27,2,11,121,2396,8,23,1,17,0
3,3,11,337,2,20,6,31,315,1598,8,39,5,17,0
6,4,33,316,3,27,2,11,117,2112,8,53,1,17,0
2,3,17,131,5,31,3,20,354,2115,8,14,2,15,0
6,2,33,115,3,27,2,32,330,2112,8,42,0,16,0
7,2,26,269,2,31,3,21,196,2391,8,54,2,17,0
6,4,33,317,3,27,2,11,316,2408,8,22,1,17,0
8,2,20,351,5,31,3,35,347,2191,8,23,5,17,0
2,2,19,444,5,16,3,28,192,2415,8,29,8,17,0
3,2,28,240,2,10,8,33,305,2200,8,29,9,17,0
5,2,33,205,2,21,6,18,217,2107,8,39,0,16,0
5,2,26,251,5,34,3,21,221,2489,8,54,0,15,1
2,2,16,360,2,31,7,21,344,1540,8,22,9,17,0
6,4,33,360,2,20,4,18,310,1805,8,27,3,17,0
6,4,33,320,3,27,2,11,128,2526,8,23,1,17,0
5,2,34,214,2,33,7,18,207,1631,8,54,0,16,0
5,3,13,365,5,31,3,20,349,2124,8,23,0,11,0
6,4,33,314,3,27,2,11,341,1498,8,28,9,17,0
3,2,26,258,5,31,3,20,132,2393,8,23,9,17,0
5,2,16,204,2,34,7,21,209,1604,8,70,0,11,0
2,2,20,187,2,31,3,20,150,2117,8,23,2,17,0
2,2,21,124,5,31,3,21,353,2017,8,23,5,17,0
7,2,16,277,5,31,3,35,349,2187,8,23,2,17,0
6,4,33,318,3,27,2,11,119,2112,8,40,1,17,0
5,2,22,235,2,15,5,21,192,2415,5,57,4,17,0
5,2,25,337,4,31,8,13,343,2198,8,61,3,17,0
7,2,27,407,4,20,4,18,315,2490,8,40,3,16,0
6,4,32,320,4,32,6,18,143,2109,8,40,0,16,1
5,2,16,203,4,34,7,21,344,1907,8,71,2,13,0
6,4,33,318,3,27,2,11,125,2113,8,23,8,17,0
5,2,48,203,2,19,5,17,219,1882,8,32,0,13,0
6,4,20,320,3,27,3,20,146,2107,8,61,9,17,0
8,2,22,337,5,30,3,28,354,2115,8,23,5,17,0
2,3,17,293,4,30,3,35,294,1503,8,29,9,17,0
8,2,33,300,5,10,8,36,320,2399,8,28,3,17,0
5,2,16,120,2,34,7,21,344,2513,8,54,9,17,0
2,2,20,173,4,31,3,20,346,2120,8,23,4,17,0
5,2,16,192,2,33,7,20,210,1550,8,39,0,17,1
7,2,38,279,5,11,2,37,317,1559,8,29,9,17,0
8,4,33,424,4,10,8,37,287,2395,8,22,9,17,0
5,2,26,138,2,31,3,21,255,2033,8,14,2,15,0
3,2,10,353,4,34,6,18,215,2114,8,42,0,17,1
3,2,30,239,5,30,3,35,337,2204,8,23,6,17,0
7,4,34,203,2,21,6,17,225,1771,8,40,0,12,0
7,2,41,460,2,11,8,33,315,2397,8,29,4,17,1
2,2,44,329,2,34,3,21,209,2400,8,57,2,17,0
2,2,19,357,4,22,8,37,347,2514,8,41,4,17,0
2,2,16,218,2,34,7,21,212,1615,8,41,0,15,0
5,2,45,138,2,34,7,21,223,2201,5,55,0,15,0
8,3,33,375,2,11,2,36,289,2032,8,23,9,17,0
8,2,20,135,5,31,3,21,349,2409,8,23,0,17,0
2,2,19,203,2,33,7,20,201,1566,8,37,0,17,0
6,4,33,317,3,27,2,11,115,1487,8,61,9,17,0
5,2,20,371,2,16,3,21,193,2389,8,55,9,17,0
6,4,20,212,3,31,6,19,222,2100,8,40,0,16,0
7,2,24,376,2,34,7,21,223,1569,5,56,8,17,0
7,2,20,298,5,31,3,21,226,1529,8,54,7,17,0
6,4,33,318,3,27,2,11,350,2116,8,62,4,17,0
7,2,26,372,2,31,3,21,347,2399,8,14,2,17,0
8,4,11,140,2,32,3,20,139,2117,8,38,0,17,1
5,3,33,318,2,20,6,17,153,2112,8,68,0,17,0
7,2,17,417,5,31,3,12,351,2019,8,18,5,17,0
2,2,24,392,5,11,8,36,289,2033,8,18,9,17,0
8,2,38,131,2,31,3,21,129,2398,8,15,2,11,0
7,2,20,340,4,20,6,18,214,2119,8,70,3,17,0
6,2,33,115,4,30,3,35,127,2113,8,23,5,17,1
5,2,15,238,2,33,7,21,220,2221,8,55,2,17,1
8,2,11,273,2,34,3,20,211,1184,8,14,2,15,0
2,2,30,350,5,30,3,35,332,2116,8,23,5,17,0
5,2,14,368,5,31,3,21,353,1506,8,17,4,17,0
5,2,33,106,5,30,3,13,119,2116,8,22,9,17,0
5,2,25,326,2,34,7,21,201,1641,8,39,2,15,0
6,4,33,317,3,27,2,11,347,2115,8,23,1,17,0
7,2,45,212,2,33,5,21,217,2205,8,30,4,17,0
3,4,33,355,3,27,2,11,345,2118,8,71,9,17,0
8,2,16,209,4,10,8,37,315,2037,8,30,3,13,0
6,4,26,319,3,27,2,11,219,2120,8,38,1,17,0
2,2,20,213,2,34,7,20,350,2547,8,22,2,15,0
6,4,33,316,3,27,2,11,345,2117,8,52,1,17,0
7,2,26,395,2,15,5,21,190,2429,5,58,9,17,0
2,2,40,357,5,30,3,13,345,2109,8,22,9,17,0
7,2,37,119,5,10,8,13,348,1864,8,69,2,17,1
5,2,16,446,5,16,5,21,183,2422,8,57,9,15,0
2,2,28,354,5,31,3,20,352,2115,8,23,5,17,0
2,2,46,111,2,16,5,21,182,1586,8,52,9,17,0
6,4,33,318,3,27,2,11,135,2215,8,71,1,17,0
7,2,16,282,5,31,8,20,304,2119,8,40,3,11,1
5,2,18,221,2,16,5,21,213,1161,5,58,0,12,0
7,2,39,388,5,11,8,36,323,2039,8,18,7,17,0
2,4,33,324,4,11,8,33,314,2119,8,41,0,13,1
7,2,12,230,5,31,3,20,255,1226,8,18,6,15,0
5,2,20,297,2,16,8,35,296,1875,8,17,4,17,0
7,2,30,125,5,11,3,35,336,2048,8,23,5,11,0
5,2,27,194,2,20,6,18,217,1810,8,44,4,13,1
7,2,25,191,2,34,6,18,213,2120,8,39,0,17,1
5,2,45,427,2,16,5,21,186,1625,8,56,5,17,0
6,4,33,316,3,27,2,17,348,2116,8,70,4,17,0
2,2,21,230,5,30,3,35,352,2032,8,22,3,17,0
6,4,33,317,3,27,2,11,127,2113,8,22,1,13,0
7,2,41,276,2,31,8,21,185,1550,8,70,0,17,0
2,2,45,177,2,31,3,20,353,2125,8,13,2,15,0
8,2,25,207,5,30,8,35,246,1509,8,70,5,17,0
6,2,16,323,2,27,6,11,119,2111,8,18,8,17,0
7,2,25,393,5,31,7,20,143,2118,8,39,2,17,0
6,4,46,351,3,27,2,13,349,2027,8,23,8,17,0
5,2,33,187,2,20,6,18,210,2480,8,41,0,17,0
8,2,26,251,4,34,6,17,143,2406,8,72,8,17,0
5,2,17,182,2,31,3,20,328,2118,8,61,4,17,1
7,2,21,249,2,20,4,21,208,1866,8,14,8,17,1
5,2,24,228,2,34,7,21,175,2426,4,59,4,15,0
4,2,33,116,5,11,8,36,319,2044,8,23,5,16,0
