,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label,cillabel,pro
11768,16.0,17.0,14.0,17.0,9.0,0.0,171.0,0.0,0.0,13.0,16.0,1424.0,6.0,4.0,0.0,0.0,0.0,0.0
11769,14.0,17.0,13.0,17.0,5.0,0.0,78.0,0.0,9.0,10.0,19.0,506.0,6.0,1.0,1.0,1.0,0.0,100.0
11770,10.0,11.0,15.0,15.0,0.0,0.0,27.0,0.0,0.0,11.0,1.0,841.0,9.0,2.0,0.0,0.0,0.0,0.0
11771,15.0,16.0,16.0,16.0,0.0,0.0,17.0,0.0,0.0,13.0,19.0,1123.0,13.0,1.0,0.0,0.0,0.0,0.0
11772,14.0,17.0,15.0,17.0,0.0,0.0,98.0,0.0,9.0,10.0,19.0,1205.0,6.0,1.0,1.0,0.0,0.0,0.0
11773,16.0,17.0,11.0,17.0,9.0,0.0,194.0,4.0,3.0,11.0,19.0,945.0,10.0,3.0,0.0,0.0,0.0,0.0
11774,10.0,17.0,13.0,15.0,0.0,0.0,104.0,8.0,9.0,11.0,19.0,842.0,7.0,1.0,1.0,0.0,0.0,0.0
11775,16.0,11.0,11.0,15.0,0.0,1075.0,86.0,8.0,9.0,11.0,19.0,945.0,19.0,1.0,0.0,0.0,0.0,0.0
11776,16.0,17.0,13.0,17.0,4.0,0.0,17.0,0.0,9.0,10.0,19.0,220.0,6.0,1.0,1.0,0.0,0.0,0.0
11777,10.0,17.0,11.0,17.0,8.0,0.0,98.0,6.0,9.0,10.0,19.0,1243.0,6.0,1.0,1.0,0.0,0.0,0.0
11778,11.0,17.0,13.0,17.0,2.0,0.0,78.0,0.0,9.0,10.0,19.0,777.0,6.0,1.0,1.0,0.0,0.0,0.0
11779,11.0,11.0,13.0,11.0,4.0,0.0,98.0,2.0,9.0,10.0,19.0,327.0,6.0,1.0,1.0,1.0,0.0,100.0
11780,14.0,17.0,14.0,17.0,7.0,0.0,112.0,6.0,4.0,13.0,19.0,73.0,9.0,1.0,0.0,0.0,0.0,0.0
11781,14.0,17.0,13.0,11.0,0.0,0.0,74.0,3.0,9.0,11.0,19.0,739.0,6.0,1.0,1.0,0.0,0.0,0.0
11782,14.0,17.0,14.0,17.0,9.0,0.0,65.0,0.0,0.0,13.0,3.0,640.0,3.0,2.0,0.0,0.0,0.0,0.0
11783,15.0,17.0,13.0,17.0,6.0,0.0,16.0,9.0,9.0,11.0,19.0,1363.0,7.0,8.0,0.0,0.0,0.0,0.0
11784,14.0,17.0,14.0,17.0,4.0,0.0,206.0,0.0,0.0,11.0,19.0,591.0,6.0,1.0,1.0,0.0,0.0,0.0
11785,14.0,17.0,10.0,17.0,2.0,1593.0,62.0,0.0,0.0,13.0,19.0,1185.0,9.0,8.0,0.0,0.0,0.0,0.0
11786,14.0,17.0,10.0,17.0,4.0,0.0,98.0,0.0,9.0,12.0,19.0,1185.0,6.0,1.0,1.0,0.0,0.0,0.0
11787,10.0,17.0,10.0,17.0,6.0,0.0,98.0,0.0,0.0,11.0,19.0,929.0,3.0,2.0,0.0,0.0,0.0,0.0
11788,15.0,16.0,15.0,16.0,0.0,0.0,168.0,6.0,9.0,11.0,19.0,335.0,10.0,1.0,0.0,0.0,0.0,0.0
11789,14.0,17.0,10.0,17.0,4.0,0.0,98.0,0.0,1.0,13.0,19.0,1185.0,1.0,4.0,0.0,0.0,0.0,0.0
11790,14.0,17.0,15.0,15.0,0.0,0.0,98.0,1.0,9.0,10.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
11791,14.0,17.0,14.0,17.0,9.0,2182.0,112.0,0.0,0.0,13.0,19.0,25.0,1.0,4.0,0.0,0.0,0.0,0.0
11792,16.0,17.0,10.0,17.0,6.0,0.0,39.0,2.0,6.0,13.0,19.0,369.0,2.0,2.0,0.0,0.0,0.0,0.0
11793,14.0,11.0,14.0,15.0,0.0,0.0,98.0,3.0,9.0,11.0,19.0,1319.0,6.0,1.0,1.0,0.0,0.0,0.0
11794,15.0,16.0,17.0,16.0,0.0,0.0,74.0,0.0,6.0,10.0,19.0,335.0,6.0,1.0,1.0,0.0,0.0,0.0
11795,16.0,17.0,14.0,17.0,4.0,0.0,173.0,0.0,9.0,11.0,19.0,998.0,6.0,1.0,1.0,0.0,0.0,0.0
11796,10.0,17.0,13.0,11.0,2.0,0.0,171.0,2.0,3.0,11.0,19.0,943.0,19.0,1.0,0.0,0.0,0.0,0.0
11797,16.0,17.0,14.0,17.0,7.0,3139.0,218.0,5.0,9.0,13.0,19.0,1087.0,7.0,1.0,1.0,0.0,0.0,0.0
11798,15.0,16.0,15.0,16.0,0.0,0.0,114.0,9.0,9.0,11.0,19.0,1123.0,7.0,1.0,1.0,0.0,0.0,0.0
11799,11.0,11.0,14.0,11.0,2.0,0.0,140.0,9.0,9.0,13.0,19.0,1408.0,9.0,5.0,0.0,0.0,0.0,0.0
11800,14.0,11.0,14.0,15.0,0.0,0.0,168.0,0.0,0.0,11.0,19.0,1474.0,6.0,1.0,1.0,0.0,0.0,0.0
11801,10.0,17.0,10.0,11.0,0.0,0.0,219.0,0.0,0.0,13.0,7.0,929.0,9.0,3.0,0.0,0.0,0.0,0.0
11802,16.0,17.0,14.0,17.0,3.0,0.0,39.0,2.0,4.0,13.0,19.0,1291.0,1.0,3.0,0.0,0.0,0.0,0.0
11803,16.0,15.0,10.0,13.0,0.0,0.0,16.0,9.0,9.0,13.0,19.0,735.0,18.0,1.0,0.0,0.0,0.0,0.0
11804,15.0,17.0,14.0,17.0,0.0,0.0,98.0,0.0,9.0,11.0,19.0,210.0,6.0,1.0,1.0,0.0,0.0,0.0
11805,14.0,17.0,14.0,17.0,7.0,0.0,177.0,6.0,2.0,13.0,19.0,506.0,4.0,3.0,0.0,0.0,0.0,0.0
11806,15.0,11.0,13.0,15.0,0.0,0.0,17.0,9.0,9.0,14.0,19.0,1432.0,10.0,1.0,0.0,0.0,0.0,0.0
11807,10.0,17.0,14.0,17.0,4.0,0.0,112.0,0.0,0.0,11.0,19.0,943.0,6.0,1.0,1.0,0.0,0.0,0.0
11808,14.0,11.0,14.0,11.0,5.0,0.0,100.0,0.0,0.0,13.0,16.0,1136.0,2.0,6.0,0.0,0.0,0.0,0.0
11809,14.0,17.0,13.0,17.0,4.0,0.0,195.0,5.0,9.0,11.0,19.0,778.0,6.0,1.0,1.0,0.0,0.0,0.0
11810,14.0,11.0,15.0,13.0,0.0,0.0,96.0,7.0,9.0,10.0,19.0,1319.0,6.0,1.0,1.0,0.0,0.0,0.0
11811,14.0,17.0,14.0,17.0,0.0,0.0,112.0,0.0,1.0,11.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
11812,14.0,17.0,14.0,17.0,2.0,0.0,112.0,0.0,0.0,13.0,19.0,565.0,8.0,1.0,0.0,1.0,0.0,100.0
11813,11.0,17.0,14.0,17.0,4.0,0.0,98.0,0.0,3.0,11.0,19.0,1377.0,6.0,1.0,1.0,0.0,0.0,0.0
11814,14.0,17.0,13.0,17.0,5.0,2249.0,168.0,0.0,2.0,11.0,19.0,565.0,19.0,1.0,0.0,0.0,0.0,0.0
11815,14.0,17.0,14.0,17.0,9.0,0.0,98.0,0.0,0.0,13.0,19.0,1244.0,2.0,2.0,0.0,0.0,0.0,0.0
11816,16.0,15.0,13.0,15.0,0.0,0.0,78.0,2.0,9.0,10.0,19.0,196.0,6.0,1.0,1.0,0.0,0.0,0.0
11817,10.0,17.0,13.0,17.0,6.0,0.0,63.0,0.0,0.0,13.0,19.0,1025.0,2.0,11.0,0.0,0.0,0.0,0.0
11818,14.0,17.0,14.0,17.0,4.0,0.0,98.0,0.0,1.0,13.0,19.0,591.0,7.0,2.0,0.0,0.0,0.0,0.0
11819,16.0,15.0,14.0,15.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,998.0,9.0,1.0,0.0,0.0,0.0,0.0
11820,11.0,17.0,14.0,17.0,3.0,0.0,44.0,0.0,0.0,13.0,19.0,1403.0,10.0,2.0,0.0,0.0,0.0,0.0
11821,16.0,17.0,13.0,11.0,1.0,0.0,78.0,2.0,9.0,13.0,19.0,1391.0,2.0,3.0,0.0,0.0,0.0,0.0
11822,10.0,17.0,14.0,11.0,4.0,0.0,98.0,6.0,9.0,11.0,19.0,903.0,6.0,1.0,1.0,0.0,0.0,0.0
11823,14.0,17.0,14.0,17.0,8.0,0.0,137.0,9.0,9.0,13.0,19.0,828.0,14.0,1.0,0.0,0.0,0.0,0.0
11824,16.0,11.0,10.0,15.0,3.0,0.0,86.0,1.0,1.0,13.0,19.0,1217.0,5.0,2.0,0.0,0.0,0.0,0.0
11825,10.0,17.0,13.0,17.0,3.0,0.0,98.0,2.0,8.0,11.0,19.0,842.0,6.0,1.0,1.0,0.0,0.0,0.0
11826,14.0,17.0,13.0,17.0,0.0,0.0,169.0,0.0,8.0,10.0,19.0,934.0,6.0,1.0,1.0,0.0,0.0,0.0
11827,14.0,17.0,13.0,17.0,0.0,0.0,65.0,6.0,9.0,13.0,19.0,565.0,7.0,1.0,1.0,0.0,0.0,0.0
11828,11.0,17.0,13.0,17.0,2.0,0.0,216.0,0.0,0.0,11.0,16.0,1377.0,6.0,1.0,0.0,0.0,0.0,0.0
11829,15.0,16.0,15.0,16.0,0.0,0.0,169.0,0.0,9.0,10.0,19.0,619.0,6.0,1.0,1.0,0.0,0.0,0.0
11830,14.0,17.0,13.0,17.0,2.0,1117.0,168.0,0.0,2.0,11.0,19.0,591.0,11.0,1.0,0.0,0.0,0.0,0.0
11831,15.0,16.0,15.0,16.0,0.0,0.0,25.0,0.0,0.0,13.0,19.0,487.0,4.0,2.0,0.0,0.0,0.0,0.0
11832,14.0,17.0,15.0,17.0,2.0,0.0,98.0,1.0,9.0,10.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
11833,11.0,17.0,14.0,17.0,7.0,0.0,25.0,0.0,0.0,13.0,19.0,327.0,7.0,1.0,1.0,0.0,0.0,0.0
11834,10.0,17.0,14.0,17.0,2.0,0.0,98.0,6.0,9.0,11.0,19.0,841.0,6.0,1.0,1.0,0.0,0.0,0.0
11835,16.0,11.0,14.0,15.0,0.0,0.0,219.0,0.0,9.0,11.0,19.0,196.0,6.0,1.0,1.0,0.0,0.0,0.0
11836,16.0,17.0,13.0,17.0,9.0,0.0,65.0,0.0,0.0,11.0,11.0,1424.0,2.0,3.0,0.0,0.0,0.0,0.0
11837,16.0,17.0,10.0,17.0,2.0,0.0,78.0,0.0,9.0,10.0,19.0,735.0,6.0,1.0,1.0,0.0,0.0,0.0
11838,14.0,11.0,13.0,12.0,0.0,2780.0,21.0,0.0,7.0,11.0,19.0,640.0,7.0,1.0,1.0,0.0,0.0,0.0
11839,10.0,17.0,14.0,11.0,0.0,0.0,98.0,0.0,5.0,11.0,19.0,1440.0,6.0,1.0,1.0,0.0,0.0,0.0
11840,14.0,17.0,14.0,17.0,2.0,0.0,171.0,0.0,0.0,13.0,19.0,565.0,7.0,1.0,1.0,0.0,0.0,0.0
11841,14.0,17.0,13.0,17.0,4.0,0.0,216.0,0.0,0.0,11.0,19.0,565.0,20.0,1.0,0.0,0.0,0.0,0.0
11842,16.0,15.0,15.0,13.0,0.0,1728.0,58.0,0.0,8.0,11.0,19.0,1026.0,7.0,1.0,1.0,0.0,0.0,0.0
11843,15.0,16.0,16.0,16.0,0.0,0.0,171.0,0.0,0.0,13.0,16.0,487.0,9.0,8.0,0.0,0.0,0.0,0.0
11844,14.0,17.0,15.0,11.0,0.0,0.0,17.0,4.0,9.0,10.0,19.0,739.0,6.0,1.0,1.0,0.0,0.0,0.0
11845,14.0,17.0,14.0,11.0,0.0,879.0,168.0,0.0,0.0,13.0,19.0,1474.0,7.0,1.0,1.0,0.0,0.0,0.0
11846,10.0,17.0,10.0,17.0,2.0,0.0,98.0,0.0,9.0,12.0,19.0,929.0,6.0,1.0,1.0,0.0,0.0,0.0
11847,14.0,17.0,15.0,17.0,5.0,0.0,167.0,9.0,9.0,11.0,19.0,565.0,8.0,1.0,0.0,0.0,0.0,0.0
11848,16.0,17.0,13.0,17.0,3.0,0.0,216.0,0.0,0.0,11.0,19.0,998.0,2.0,2.0,0.0,0.0,0.0,0.0
11849,14.0,17.0,13.0,17.0,1.0,0.0,17.0,0.0,9.0,11.0,19.0,1277.0,6.0,1.0,1.0,0.0,0.0,0.0
11850,15.0,16.0,17.0,16.0,0.0,879.0,80.0,9.0,9.0,11.0,19.0,132.0,6.0,2.0,0.0,0.0,0.0,0.0
11851,14.0,17.0,10.0,17.0,7.0,0.0,63.0,0.0,0.0,13.0,3.0,211.0,8.0,1.0,0.0,0.0,0.0,0.0
11852,10.0,11.0,13.0,11.0,2.0,0.0,98.0,4.0,9.0,10.0,19.0,1097.0,6.0,1.0,1.0,0.0,0.0,0.0
11853,15.0,16.0,16.0,16.0,0.0,0.0,152.0,3.0,7.0,13.0,19.0,1243.0,5.0,4.0,0.0,0.0,0.0,0.0
11854,14.0,15.0,13.0,15.0,0.0,0.0,50.0,9.0,9.0,13.0,19.0,506.0,12.0,2.0,0.0,0.0,0.0,0.0
11855,11.0,17.0,13.0,17.0,0.0,0.0,112.0,0.0,9.0,10.0,19.0,1377.0,6.0,1.0,1.0,0.0,0.0,0.0
11856,10.0,17.0,13.0,17.0,6.0,0.0,98.0,0.0,8.0,10.0,19.0,943.0,6.0,1.0,1.0,0.0,0.0,0.0
11857,10.0,10.0,10.0,13.0,0.0,0.0,98.0,4.0,9.0,11.0,19.0,1086.0,6.0,1.0,1.0,0.0,0.0,0.0
11858,15.0,16.0,17.0,16.0,0.0,0.0,49.0,0.0,0.0,11.0,19.0,1243.0,7.0,2.0,0.0,0.0,0.0,0.0
11859,13.0,17.0,13.0,17.0,0.0,0.0,168.0,7.0,9.0,10.0,19.0,1300.0,6.0,1.0,1.0,0.0,0.0,0.0
11860,14.0,17.0,15.0,17.0,4.0,0.0,78.0,0.0,8.0,10.0,19.0,1205.0,6.0,1.0,1.0,0.0,0.0,0.0
11861,11.0,17.0,14.0,17.0,4.0,0.0,216.0,1.0,0.0,13.0,19.0,822.0,9.0,1.0,0.0,0.0,0.0,0.0
11862,14.0,17.0,13.0,17.0,3.0,0.0,171.0,0.0,0.0,10.0,19.0,1277.0,11.0,1.0,0.0,0.0,0.0,0.0
11863,14.0,11.0,13.0,15.0,0.0,0.0,17.0,5.0,9.0,13.0,19.0,73.0,7.0,1.0,1.0,0.0,0.0,0.0
11864,11.0,17.0,15.0,17.0,7.0,0.0,86.0,0.0,0.0,11.0,12.0,822.0,12.0,3.0,0.0,0.0,0.0,0.0
11865,14.0,17.0,13.0,17.0,0.0,0.0,98.0,0.0,9.0,10.0,19.0,73.0,6.0,1.0,1.0,0.0,0.0,0.0
11866,16.0,11.0,14.0,15.0,0.0,0.0,112.0,0.0,9.0,11.0,19.0,1424.0,6.0,1.0,1.0,0.0,0.0,0.0
11867,14.0,17.0,14.0,17.0,9.0,0.0,206.0,0.0,0.0,13.0,2.0,1474.0,5.0,3.0,0.0,0.0,0.0,0.0
11868,11.0,17.0,13.0,11.0,3.0,0.0,206.0,2.0,2.0,11.0,19.0,1403.0,10.0,2.0,0.0,0.0,0.0,0.0
11869,10.0,15.0,13.0,13.0,0.0,0.0,98.0,3.0,9.0,11.0,19.0,1440.0,6.0,1.0,1.0,0.0,0.0,0.0
11870,11.0,17.0,14.0,17.0,9.0,0.0,78.0,0.0,0.0,13.0,19.0,327.0,14.0,1.0,0.0,0.0,0.0,0.0
11871,14.0,11.0,10.0,11.0,0.0,0.0,50.0,9.0,9.0,13.0,19.0,1185.0,18.0,1.0,0.0,0.0,0.0,0.0
11872,14.0,17.0,14.0,17.0,2.0,0.0,98.0,0.0,7.0,11.0,19.0,1277.0,6.0,1.0,1.0,0.0,0.0,0.0
11873,15.0,16.0,15.0,16.0,0.0,0.0,98.0,0.0,9.0,10.0,19.0,1123.0,6.0,1.0,1.0,0.0,0.0,0.0
11874,10.0,17.0,10.0,17.0,3.0,0.0,98.0,0.0,6.0,11.0,19.0,1086.0,6.0,1.0,1.0,0.0,0.0,0.0
11875,10.0,17.0,14.0,17.0,2.0,0.0,17.0,9.0,8.0,13.0,19.0,841.0,5.0,3.0,0.0,0.0,0.0,0.0
11876,14.0,17.0,13.0,15.0,0.0,0.0,112.0,0.0,9.0,10.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
11877,14.0,17.0,13.0,17.0,0.0,0.0,98.0,0.0,6.0,10.0,19.0,506.0,6.0,1.0,1.0,0.0,0.0,0.0
11878,16.0,17.0,13.0,17.0,6.0,0.0,98.0,0.0,8.0,10.0,19.0,1347.0,6.0,1.0,1.0,0.0,0.0,0.0
11879,16.0,17.0,13.0,17.0,0.0,0.0,98.0,2.0,9.0,10.0,19.0,1424.0,6.0,1.0,1.0,0.0,0.0,0.0
11880,11.0,11.0,13.0,11.0,2.0,2388.0,25.0,7.0,8.0,13.0,19.0,620.0,12.0,2.0,0.0,0.0,0.0,0.0
11881,11.0,17.0,14.0,17.0,2.0,0.0,65.0,0.0,0.0,13.0,19.0,822.0,8.0,4.0,0.0,0.0,0.0,0.0
11882,14.0,17.0,13.0,15.0,0.0,0.0,8.0,9.0,9.0,10.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
11883,15.0,17.0,13.0,17.0,6.0,0.0,130.0,3.0,6.0,13.0,19.0,1363.0,11.0,1.0,0.0,1.0,0.0,80.0
11884,16.0,17.0,10.0,17.0,4.0,0.0,216.0,2.0,1.0,11.0,19.0,735.0,16.0,1.0,0.0,0.0,0.0,0.0
11885,11.0,17.0,14.0,17.0,6.0,0.0,98.0,2.0,9.0,11.0,19.0,1403.0,6.0,1.0,1.0,0.0,0.0,0.0
11886,14.0,17.0,10.0,17.0,5.0,0.0,100.0,1.0,3.0,11.0,19.0,1482.0,9.0,1.0,0.0,0.0,0.0,0.0
11887,15.0,16.0,16.0,16.0,0.0,0.0,98.0,0.0,5.0,11.0,19.0,487.0,6.0,1.0,1.0,0.0,0.0,0.0
11888,15.0,16.0,15.0,16.0,0.0,0.0,44.0,7.0,9.0,11.0,19.0,1123.0,6.0,1.0,1.0,0.0,0.0,0.0
11889,14.0,17.0,14.0,17.0,2.0,0.0,57.0,1.0,5.0,11.0,19.0,1277.0,6.0,1.0,1.0,0.0,0.0,0.0
11890,15.0,17.0,13.0,17.0,4.0,0.0,220.0,0.0,1.0,11.0,19.0,1363.0,6.0,3.0,0.0,1.0,0.0,100.0
11891,15.0,17.0,13.0,11.0,0.0,0.0,168.0,6.0,9.0,11.0,19.0,1207.0,13.0,1.0,0.0,0.0,0.0,0.0
11892,15.0,16.0,16.0,16.0,0.0,0.0,10.0,7.0,7.0,13.0,19.0,1089.0,4.0,3.0,0.0,0.0,0.0,0.0
11893,10.0,17.0,10.0,17.0,9.0,0.0,140.0,0.0,4.0,13.0,19.0,929.0,5.0,8.0,0.0,0.0,0.0,0.0
11894,14.0,17.0,13.0,17.0,0.0,0.0,98.0,1.0,9.0,10.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
11895,15.0,16.0,17.0,16.0,0.0,0.0,98.0,0.0,9.0,11.0,19.0,978.0,7.0,1.0,1.0,0.0,0.0,0.0
11896,14.0,17.0,13.0,17.0,4.0,0.0,78.0,0.0,7.0,11.0,19.0,778.0,6.0,1.0,1.0,0.0,0.0,0.0
11897,14.0,17.0,14.0,17.0,6.0,0.0,195.0,0.0,0.0,13.0,19.0,565.0,18.0,1.0,0.0,0.0,0.0,0.0
11898,16.0,17.0,14.0,11.0,0.0,0.0,98.0,4.0,9.0,13.0,19.0,1444.0,7.0,1.0,1.0,0.0,0.0,0.0
11899,14.0,17.0,10.0,17.0,5.0,879.0,168.0,0.0,0.0,11.0,19.0,1185.0,9.0,1.0,0.0,0.0,0.0,0.0
11900,15.0,16.0,15.0,16.0,0.0,0.0,98.0,2.0,9.0,11.0,19.0,487.0,6.0,1.0,1.0,0.0,0.0,0.0
11901,16.0,17.0,10.0,11.0,1.0,0.0,17.0,0.0,9.0,10.0,19.0,369.0,6.0,1.0,1.0,0.0,0.0,0.0
11902,15.0,16.0,15.0,16.0,0.0,0.0,98.0,5.0,9.0,11.0,19.0,335.0,6.0,1.0,1.0,0.0,0.0,0.0
11903,14.0,17.0,14.0,17.0,8.0,0.0,220.0,0.0,0.0,10.0,19.0,1277.0,2.0,3.0,0.0,0.0,0.0,0.0
11904,10.0,17.0,14.0,17.0,4.0,0.0,39.0,0.0,0.0,13.0,19.0,784.0,2.0,42.0,0.0,0.0,0.0,0.0
11905,14.0,11.0,15.0,11.0,2.0,0.0,136.0,2.0,0.0,11.0,19.0,565.0,2.0,7.0,0.0,0.0,0.0,0.0
11906,11.0,17.0,14.0,17.0,5.0,0.0,17.0,1.0,3.0,13.0,19.0,1403.0,5.0,2.0,0.0,0.0,0.0,0.0
11907,11.0,17.0,15.0,13.0,0.0,0.0,206.0,3.0,9.0,10.0,19.0,327.0,6.0,1.0,1.0,0.0,0.0,0.0
11908,11.0,17.0,15.0,17.0,4.0,0.0,98.0,0.0,5.0,10.0,19.0,327.0,6.0,1.0,1.0,0.0,0.0,0.0
11909,15.0,16.0,16.0,16.0,0.0,0.0,65.0,1.0,0.0,13.0,3.0,945.0,2.0,2.0,0.0,0.0,0.0,0.0
11910,14.0,17.0,15.0,15.0,0.0,3093.0,108.0,9.0,9.0,11.0,19.0,1319.0,9.0,1.0,0.0,0.0,0.0,0.0
11911,11.0,17.0,15.0,17.0,2.0,0.0,98.0,7.0,9.0,11.0,19.0,1408.0,10.0,1.0,0.0,0.0,0.0,0.0
11912,16.0,11.0,14.0,15.0,0.0,0.0,219.0,0.0,9.0,11.0,19.0,1026.0,6.0,1.0,1.0,0.0,0.0,0.0
11913,10.0,17.0,13.0,17.0,5.0,0.0,168.0,0.0,0.0,11.0,19.0,784.0,7.0,3.0,0.0,0.0,0.0,0.0
11914,14.0,11.0,10.0,11.0,0.0,0.0,98.0,0.0,7.0,13.0,19.0,1482.0,8.0,1.0,0.0,0.0,0.0,0.0
11915,11.0,11.0,14.0,11.0,4.0,215.0,199.0,1.0,5.0,13.0,19.0,1377.0,5.0,3.0,0.0,0.0,0.0,0.0
11916,14.0,17.0,14.0,17.0,0.0,0.0,143.0,0.0,9.0,11.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
11917,15.0,16.0,15.0,16.0,0.0,0.0,98.0,0.0,9.0,10.0,19.0,1089.0,6.0,1.0,1.0,0.0,0.0,0.0
11918,14.0,17.0,10.0,17.0,9.0,0.0,25.0,0.0,0.0,13.0,19.0,1185.0,1.0,6.0,0.0,0.0,0.0,0.0
11919,15.0,17.0,14.0,17.0,4.0,0.0,78.0,0.0,1.0,13.0,19.0,1332.0,6.0,1.0,0.0,0.0,0.0,0.0
11920,14.0,17.0,14.0,11.0,0.0,0.0,219.0,0.0,9.0,11.0,19.0,780.0,6.0,1.0,1.0,0.0,0.0,0.0
11921,11.0,17.0,14.0,17.0,6.0,0.0,98.0,0.0,7.0,11.0,19.0,1377.0,6.0,1.0,1.0,0.0,0.0,0.0
11922,15.0,16.0,16.0,16.0,0.0,0.0,98.0,0.0,1.0,11.0,19.0,487.0,6.0,1.0,1.0,0.0,0.0,0.0
11923,14.0,17.0,13.0,15.0,0.0,0.0,98.0,3.0,9.0,10.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
11924,10.0,17.0,15.0,17.0,4.0,0.0,17.0,2.0,9.0,10.0,19.0,1440.0,6.0,1.0,1.0,0.0,0.0,0.0
11925,16.0,17.0,15.0,17.0,4.0,0.0,65.0,4.0,3.0,11.0,3.0,1278.0,12.0,1.0,0.0,0.0,0.0,0.0
11926,11.0,11.0,13.0,15.0,0.0,0.0,98.0,0.0,9.0,10.0,19.0,822.0,6.0,1.0,1.0,0.0,0.0,0.0
11927,14.0,17.0,14.0,17.0,9.0,0.0,8.0,0.0,0.0,13.0,13.0,506.0,8.0,1.0,0.0,0.0,0.0,0.0
11928,14.0,17.0,14.0,17.0,5.0,0.0,57.0,0.0,4.0,11.0,19.0,506.0,6.0,1.0,1.0,0.0,0.0,0.0
11929,14.0,17.0,13.0,17.0,0.0,0.0,16.0,0.0,4.0,11.0,19.0,25.0,14.0,1.0,0.0,0.0,0.0,0.0
11930,14.0,17.0,14.0,11.0,2.0,0.0,98.0,0.0,2.0,11.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
11931,16.0,17.0,11.0,17.0,8.0,0.0,169.0,4.0,7.0,13.0,19.0,945.0,19.0,1.0,0.0,0.0,0.0,0.0
11932,10.0,17.0,13.0,17.0,4.0,0.0,98.0,0.0,6.0,10.0,19.0,841.0,6.0,1.0,1.0,0.0,0.0,0.0
11933,16.0,17.0,13.0,17.0,4.0,0.0,50.0,0.0,0.0,11.0,19.0,1347.0,4.0,3.0,0.0,0.0,0.0,0.0
11934,14.0,17.0,10.0,11.0,0.0,0.0,219.0,6.0,9.0,14.0,19.0,1185.0,6.0,1.0,1.0,0.0,0.0,0.0
11935,14.0,17.0,14.0,17.0,2.0,0.0,171.0,1.0,0.0,13.0,19.0,1474.0,11.0,1.0,0.0,1.0,0.0,20.0
11936,11.0,17.0,14.0,17.0,0.0,0.0,78.0,0.0,9.0,11.0,19.0,327.0,6.0,1.0,1.0,0.0,0.0,0.0
11937,10.0,17.0,14.0,11.0,3.0,0.0,98.0,0.0,5.0,13.0,19.0,842.0,7.0,1.0,1.0,0.0,0.0,0.0
11938,14.0,17.0,14.0,17.0,6.0,0.0,78.0,0.0,8.0,11.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
11939,15.0,16.0,15.0,16.0,0.0,0.0,168.0,6.0,9.0,10.0,19.0,1243.0,6.0,1.0,1.0,0.0,0.0,0.0
11940,15.0,16.0,15.0,16.0,0.0,0.0,169.0,4.0,9.0,10.0,19.0,619.0,6.0,1.0,1.0,0.0,0.0,0.0
11941,14.0,17.0,13.0,11.0,0.0,0.0,168.0,6.0,9.0,10.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
11942,14.0,15.0,14.0,13.0,0.0,2388.0,25.0,8.0,9.0,13.0,19.0,934.0,9.0,1.0,0.0,0.0,0.0,0.0
11943,13.0,17.0,13.0,17.0,7.0,0.0,98.0,1.0,9.0,11.0,19.0,1300.0,6.0,1.0,1.0,0.0,0.0,0.0
11944,10.0,15.0,13.0,10.0,0.0,0.0,98.0,5.0,9.0,11.0,19.0,1440.0,6.0,1.0,1.0,0.0,0.0,0.0
11945,15.0,16.0,16.0,16.0,0.0,0.0,112.0,1.0,9.0,11.0,19.0,1243.0,6.0,1.0,1.0,0.0,0.0,0.0
11946,14.0,17.0,10.0,17.0,4.0,0.0,27.0,9.0,9.0,13.0,19.0,1482.0,1.0,3.0,0.0,0.0,0.0,0.0
11947,10.0,17.0,14.0,17.0,5.0,0.0,98.0,7.0,9.0,11.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
11948,16.0,17.0,13.0,17.0,6.0,0.0,98.0,0.0,9.0,10.0,19.0,1347.0,6.0,1.0,1.0,0.0,0.0,0.0
11949,15.0,17.0,13.0,17.0,0.0,0.0,109.0,0.0,9.0,13.0,19.0,210.0,7.0,1.0,1.0,0.0,0.0,0.0
11950,16.0,15.0,10.0,13.0,0.0,0.0,112.0,6.0,9.0,11.0,19.0,369.0,6.0,1.0,1.0,0.0,0.0,0.0
